scenario_id,num_nurses,arrival_rate,sim_hours,num_patients,avg_utilization,utilization_std,missed_care_pct,missed_care_std,avg_wait_time,wait_time_std,avg_tasks_per_hour,tasks_per_hour_std
1260,9,16.3,10,155.9,79.99730289002457,5.302946566386396,13.861365641055105,2.285895316816953,6.143382228282677,4.578147252077169,6.461111111111111,0.42864270424356293
1261,9,4.2,9,37.9,24.269706151823165,3.119053247732911,1.1783988957902,2.4809236075642973,0.0,0.0,1.9407407407407404,0.24646873508084502
1262,11,14.6,9,131.1,63.28698792798173,4.753309027275542,10.643812495931243,2.672172043396298,0.8396833816512295,0.9636933041417248,5.133333333333334,0.41059829530346503
1263,16,12.0,14,170.5,37.55665844444122,3.0902272733509064,8.674929988428781,1.7675664402238078,0.001806154249010382,0.004528396545021535,3.03125,0.23041077725555761
1264,13,12.4,9,117.2,49.80522515525966,4.240445040156087,9.117199902342223,2.6662870790769966,0.08516294523980758,0.14665071449599232,3.992307692307693,0.31530121890920093
1265,6,11.7,12,142.0,89.51210247691131,5.5819184238814055,16.37058733180652,5.2395010540135045,30.144234752516372,20.378822618959404,7.243055555555555,0.4762997973058358
1266,19,8.8,9,81.1,23.2184760159706,2.0099653006234632,5.91783660897984,2.0504602205070506,0.0,0.0,1.8795321637426903,0.16695266320519744
1267,19,18.9,8,155.5,49.336561810373915,3.923789199741539,10.83598229026146,3.0560146962087154,0.021257267635228335,0.057352236766713575,3.982236842105263,0.3317909984018534
1268,14,4.7,12,57.4,18.455246418477053,2.9412886445878286,1.8262470176684764,1.7033379790833403,0.0,0.0,1.4595238095238092,0.23698849919950649
1269,16,11.4,11,126.3,35.16452477057901,2.953513974564372,8.54066607679119,1.6150256193991894,0.0,0.0,2.840909090909091,0.22574772451559053
1270,8,17.1,13,222.8,93.05882398770467,1.3937823697277174,22.20977140136505,3.18310356802104,29.814819179339317,10.044642412352148,7.525,0.1468480476970192
1271,5,13.9,15,214.7,97.5710860806523,1.180617790789909,28.585874942276227,2.758633942123241,133.19737975525788,50.633305086114056,8.054666666666666,0.08272041263597925
1272,12,12.7,8,96.6,49.860117804225794,6.8492261638552625,8.52237347351625,2.832999289754183,0.054591264485441035,0.0897411798287194,3.9822916666666672,0.5508053210855094
1273,2,14.7,12,178.3,98.58487080319492,0.714093621249365,38.76218524923944,3.6864587688754074,241.62718567221432,21.409269710831794,8.841666666666667,0.3094574104604524
1274,18,6.6,13,85.7,18.770612289840965,1.0695991019132094,5.304968410260664,3.1401145430375683,0.0,0.0,1.5017094017094017,0.0924144681586672
1275,5,3.3,15,49.6,36.26059115368487,4.29308037262063,0.19833967202388253,0.4364269910756433,0.3871717485947968,0.5492287944645782,2.8760000000000003,0.3435785532046818
1276,19,13.1,13,171.5,34.584725187172175,1.9015463624164615,9.72460511814138,0.7200603964147251,0.0,0.0,2.7910931174089066,0.1626925986036665
1277,2,17.2,9,148.2,98.24788955529957,0.7797122163574496,37.094867949933345,3.713962362873534,208.14172990510139,27.5480073801893,8.822222222222223,0.23804761428476148
1278,12,2.3,15,37.4,11.223239206609131,2.161113702978968,0.7732879809996832,1.4346909595473138,0.0,0.0,0.8983333333333334,0.1708014875466492
